GRAIN_YIELD:(t/ha):avg,country,SOWING_DATE:(date),HARVEST_STARTING_DATE:(date),GPS Altitude:(integer),GPS Latitude (Decimal),GPS Longitude (Decimal)
3.435,PAKISTAN,Nov 19 2016,May 26 2017,170.0,29.366666666666667,71.63333333333334
3.41,PAKISTAN,Nov 19 2016,May 26 2017,170.0,29.366666666666667,71.63333333333334
3.38,PAKISTAN,Nov 19 2016,May 26 2017,170.0,29.366666666666667,71.63333333333334
3.38,PAKISTAN,Nov 19 2016,May 26 2017,170.0,29.366666666666667,71.63333333333334
3.345,PAKISTAN,Nov 19 2016,May 26 2017,170.0,29.366666666666667,71.63333333333334
3.335,PAKISTAN,Nov 19 2016,May 26 2017,170.0,29.366666666666667,71.63333333333334
3.295,PAKISTAN,Nov 19 2016,May 26 2017,170.0,29.366666666666667,71.63333333333334
3.225,PAKISTAN,Nov 19 2016,May 26 2017,170.0,29.366666666666667,71.63333333333334
2.935,PAKISTAN,Nov 19 2016,May 26 2017,170.0,29.366666666666667,71.63333333333334
10.74995,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
10.57132,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
10.53561,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
10.3928,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
10.2499,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
10.07135,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
10.03564,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.999945,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.857065,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.85706,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.82136,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.82135,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.749905,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.714185,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.678505,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.678495,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.678495,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.64279,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.64279,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.64278,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.64278,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.60708,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.607045,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.49992,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.428495,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.39278,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.357075,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.35706,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.28564,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.24995,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.214215,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.214215,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.21421,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
9.071355,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
8.999925,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
8.928525,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
8.892785,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
8.892785,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
8.857075,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
8.85707,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
8.82136,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
8.82136,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
8.78562,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
8.62493,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
8.535645,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
8.32136,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
8.10708,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
8.071365,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
7.67851,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
7.57137,EGYPT,Nov 19 2018,May 25 2019,,29.066666666666666,31.1
6.983465,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
5.882955,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
5.7335,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
5.719915,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
5.62481,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
5.570465,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
5.543295,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
5.47536,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
5.421015,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
5.35308,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
5.2308,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
5.135695,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
5.094935,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
5.05418,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
5.05418,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
5.013415,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.99983,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.97266,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.97266,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.945485,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.945485,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.945485,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.90473,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.89114,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.836795,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.80962,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.78245,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.76886,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.70093,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.687345,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.632995,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.551475,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.537895,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.53789,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.483545,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.456375,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.4292,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.30692,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.238985,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.211815,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.171055,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.10312,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.062365,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
4.0216,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
3.899325,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
3.899325,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
3.872155,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
3.73629,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
3.641185,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
2.893925,INDIA,Nov 19 2018,Mar 26 2019,572.0,19.983333333333334,75.0
3.6875,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
3.671875,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
3.546875,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
3.515625,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
3.484375,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
3.421875,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
3.390625,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
3.34375,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
3.28125,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
3.265625,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
3.203125,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
3.203125,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
3.203125,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
3.1875,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
3.125,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
3.125,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
3.078125,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
3.0625,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
3.046875,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
3.0,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.984375,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.984375,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.953125,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.953125,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.9375,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.9375,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.921875,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.875,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.84375,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.75,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.734375,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.734375,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.71875,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.65625,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.609375,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.609375,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.59375,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.546875,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.515625,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.515625,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.5,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.5,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.46875,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.265625,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.203125,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.1875,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.125,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.109375,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
2.078125,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
1.703125,TURKEY,Nov 20 2003,Jun 24 2004,28.0,38.7,28.75
12.0043,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
8.49995,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
6.943435,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
6.886915,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
6.652135,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
6.55648,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
6.521695,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
6.447785,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
6.39561,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
6.252135,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
5.978225,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
5.88692,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
5.80431,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
5.71301,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
5.67388,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
5.67388,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
5.643445,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
5.543445,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
5.499965,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
5.47823,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
5.45214,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
5.173885,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
5.09562,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
4.99997,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
4.895625,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
4.852145,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
4.826055,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
4.60432,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
4.58693,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
4.513015,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
4.473885,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
4.46954,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
4.426055,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
4.395625,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
4.304325,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
4.147805,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
4.11302,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
4.082585,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
4.043455,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
3.982585,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
3.96954,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
3.93911,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
3.843455,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
3.830415,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
3.608675,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
3.291285,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
3.04346,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
3.00868,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
2.72607,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
2.39564,INDIA,Nov 20 2006,Apr  4 2007,450.0,26.85,75.78333333333333
6.526045,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
6.502135,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.978225,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.92388,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.86953,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.849965,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.758665,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.75214,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.741265,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.66736,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.65214,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.63692,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.632575,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.59562,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.439095,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.393445,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.39127,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.37823,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.341275,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.321705,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.31736,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.310835,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.2891,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.269535,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.136925,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.108665,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.09997,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.080405,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.06953,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.00649,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.004315,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
4.984755,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
4.819535,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
4.77823,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
4.734755,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
4.706495,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
4.513015,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
4.49128,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
4.473885,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
4.449975,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
4.417365,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
4.391275,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
4.34128,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
4.22606,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
4.184755,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
4.167365,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
4.15215,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
4.010845,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
3.43911,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
2.33042,INDIA,Nov 20 2010,Mar 26 2011,548.0,18.066666666666666,74.35
5.615645,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
5.16278,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
5.162775,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
5.162775,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
5.0722,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
4.891055,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
4.7099,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
4.438175,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
4.3476,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
4.3476,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
4.257025,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
4.257025,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
4.257025,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
4.166455,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
4.16645,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
4.16645,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
4.166445,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
4.075875,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
4.075875,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
4.075875,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.9853,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.9853,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.9853,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.9853,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.894725,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.894725,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.894725,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.89472,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.89472,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.80415,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.804145,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.758865,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.623,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.623,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.622995,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.532425,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.532425,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.532425,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.44185,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.441845,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.351275,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.2607,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.170125,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.170125,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.07955,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.07955,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
3.07955,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
2.98898,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
2.8984,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
2.5361,INDIA,Nov 20 2011,Apr 17 2012,450.0,26.85,75.78333333333333
4.465345,INDIA,Nov 20 2012,Apr 13 2013,239.0,29.833333333333332,76.51666666666667
4.21174,INDIA,Nov 20 2012,Apr 13 2013,239.0,29.833333333333332,76.51666666666667
4.16645,INDIA,Nov 20 2012,Apr 13 2013,239.0,29.833333333333332,76.51666666666667
4.16645,INDIA,Nov 20 2012,Apr 13 2013,239.0,29.833333333333332,76.51666666666667
4.148335,INDIA,Nov 20 2012,Apr 13 2013,239.0,29.833333333333332,76.51666666666667
4.112105,INDIA,Nov 20 2012,Apr 13 2013,239.0,29.833333333333332,76.51666666666667
3.976245,INDIA,Nov 20 2012,Apr 13 2013,239.0,29.833333333333332,76.51666666666667
3.958125,INDIA,Nov 20 2012,Apr 13 2013,239.0,29.833333333333332,76.51666666666667
3.94001,INDIA,Nov 20 2012,Apr 13 2013,239.0,29.833333333333332,76.51666666666667
3.849435,INDIA,Nov 20 2012,Apr 13 2013,239.0,29.833333333333332,76.51666666666667
3.77879,INDIA,Nov 20 2012,Apr 13 2013,239.0,29.833333333333332,76.51666666666667
3.76792,INDIA,Nov 20 2012,Apr 13 2013,239.0,29.833333333333332,76.51666666666667
3.767915,INDIA,Nov 20 2012,Apr 13 2013,239.0,29.833333333333332,76.51666666666667
